Property_Title,Price_Lakhs,Area_SqFt,BHK,Bathrooms,Furnishing,Seller_Type,Locality,City,Source
"3 BHK Flat for Sale in Aristo Anandam 2, Tragad, Ahmedabad",9000.0,1845.0,3.0,3.0,Unfurnished,Owner,"Aristo Anandam 2, Tragad, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Aditya Oasis, Lambha, Ahmedabad",3500.0,145.0,2.0,2.0,Unfurnished,Owner,"Aditya Oasis, Lambha, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Tagore Apartment, Maninagar, Ahmedabad",3150.0,950.0,2.0,2.0,Semi-Furnished,Owner,"Tagore Apartment, Maninagar, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Motherland Magnate Lifestyle, Vaishnodevi Circle, Ahmedabad",7100.0,1200.0,2.0,2.0,Semi-Furnished,Owner,"Motherland Magnate Lifestyle, Vaishnodevi Circle, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Ashraya 9, Ahmedabad",5300.0,990.0,2.0,2.0,Semi-Furnished,Owner,"Ashraya 9, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Samarpan Ashirwad Flora, New Maninagar, Ahmedabad",4700.0,1161.0,2.0,2.0,Unfurnished,Owner,"Samarpan Ashirwad Flora, New Maninagar, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Avishkar NK Anantaya, Vasna, Ahmedabad",7500.0,1915.0,3.0,3.0,Unfurnished,Owner,"Avishkar Nk Anantaya, Vasna, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Soham Dev Pristine, Shahibag, Ahmedabad",135.0,1409.0,3.0,3.0,Unfurnished,Owner,"Soham Dev Pristine, Shahibag, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Muni Naroda Icon, Naroda, Ahmedabad",5600.0,260.0,3.0,3.0,Semi-Furnished,Owner,"Muni Naroda Icon, Naroda, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Aaryan Ambience, Gota, Ahmedabad",100.0,1570.0,3.0,3.0,Unfurnished,Owner,"Aaryan Ambience, Gota, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Nilkanth Pearl Elegance, Nava Naroda, Ahmedabad",4500.0,1044.0,2.0,2.0,Furnished,Owner,"Nilkanth Pearl Elegance, Nava Naroda, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Vastrapur, Ahmedabad",9900.0,240.0,3.0,3.0,Furnished,Owner,"Vastrapur, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Sanand Sarkhej Road, Ahmedabad",4500.0,102.0,2.0,2.0,Semi-Furnished,Owner,"Sanand Sarkhej Road, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Shela, Ahmedabad",7200.0,1052.0,3.0,3.0,Unfurnished,Owner,"Shela, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Shree Akshat Aangan, Sola, Ahmedabad",120.0,1386.0,3.0,3.0,Furnished,Owner,"Shree Akshat Aangan, Sola, Ahmedabad",Ahmedabad,MagicBricks
2 BHK Flat for Sale in Ahmedabad,5300.0,131.0,2.0,2.0,Semi-Furnished,Owner,Ahmedabad,Ahmedabad,MagicBricks
"4 BHK Flat for Sale in Madhav Oeuvre, Friends Colony Bodakdev, Ahmedabad",450.0,2700.0,4.0,3.0,Furnished,Owner,"Madhav Oeuvre, Friends Colony Bodakdev, Ahmedabad",Ahmedabad,MagicBricks
"4 BHK Flat for Sale in Kiara Opulent, Koteshwar, Ahmedabad",215.0,3950.0,4.0,3.0,Unfurnished,Owner,"Kiara Opulent, Koteshwar, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Airport Road, Ahmedabad",2500.0,420.0,2.0,2.0,Unfurnished,Owner,"Airport Road, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Satellite, Ahmedabad",6500.0,137.0,3.0,3.0,Furnished,Owner,"Satellite, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Asha Kiran Tower, Vejalpur, Jivraj park, Ahmedabad",6200.0,900.0,2.0,2.0,Semi-Furnished,Owner,"Asha Kiran Tower, Vejalpur, Jivraj Park, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Stavan Ample, Gota, Ahmedabad",5750.0,1097.0,2.0,2.0,Furnished,Owner,"Stavan Ample, Gota, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Shalin Heights 1, Narolgam, Ahmedabad",4000.0,1050.0,2.0,2.0,Furnished,Owner,"Shalin Heights 1, Narolgam, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Chandkheda, Ahmedabad",100.0,1241.0,3.0,5.0,Unfurnished,Owner,"Chandkheda, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Savvy Strata, Sarkhej Gandhinagar Highway, Ahmedabad",5000.0,970.0,2.0,2.0,Semi-Furnished,Owner,"Savvy Strata, Sarkhej Gandhinagar Highway, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Sangath Skyz, Motera, Ahmedabad",8800.0,1004.0,3.0,3.0,Semi-Furnished,Owner,"Sangath Skyz, Motera, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Palash Residences, Bopal, Ahmedabad",8900.0,167.0,3.0,3.0,Unfurnished,Owner,"Palash Residences, Bopal, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Motera, Ahmedabad",155.0,1575.0,3.0,3.0,Furnished,Owner,"Motera, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Sarthi Shree Hari Greens, Chandkheda, Ahmedabad",5800.0,945.0,2.0,2.0,Semi-Furnished,Owner,"Sarthi Shree Hari Greens, Chandkheda, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Satellite, Ahmedabad",8000.0,160.0,3.0,3.0,Unfurnished,Owner,"Satellite, Ahmedabad",Ahmedabad,MagicBricks
"4 BHK Flat for Sale in South Bopal, Bopal, Ahmedabad",171.0,3790.0,4.0,3.0,Unfurnished,Agent,"South Bopal, Bopal, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Vishwanath Sarathya West, Shela, Ahmedabad",8400.0,1760.0,3.0,3.0,Unfurnished,Owner,"Vishwanath Sarathya West, Shela, Ahmedabad",Ahmedabad,MagicBricks
"4 BHK Flat for Sale in Shridhar Anantara Abode, Hebatpur, Ahmedabad",230.0,3200.0,4.0,3.0,Unknown,Owner,"Shridhar Anantara Abode, Hebatpur, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Prerana Happy Heights South Bopal, Ghuma, Ahmedabad",4800.0,760.0,2.0,2.0,Unfurnished,Owner,"Prerana Happy Heights South Bopal, Ghuma, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Siddhi Ganesh Parisar, Jagatpur, Ahmedabad",5700.0,131.0,2.0,2.0,Furnished,Owner,"Siddhi Ganesh Parisar, Jagatpur, Ahmedabad",Ahmedabad,MagicBricks
"4 BHK Flat for Sale in Ambli, Ahmedabad",240.0,2590.0,4.0,3.0,Unfurnished,Owner,"Ambli, Ahmedabad",Ahmedabad,MagicBricks
"1 BHK Flat for Sale in Rudra Residency, Vastral, Ahmedabad",3150.0,415.0,1.0,1.0,Semi-Furnished,Owner,"Rudra Residency, Vastral, Ahmedabad",Ahmedabad,MagicBricks
3 BHK Flat for Sale in Ahmedabad,9800.0,1080.0,3.0,3.0,Semi-Furnished,Owner,Ahmedabad,Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Kavish Karnavati Enclave, New Maninagar, Ahmedabad",4500.0,916.0,2.0,2.0,Semi-Furnished,Owner,"Kavish Karnavati Enclave, New Maninagar, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Ganesh Malabar County 3, Vaishnodevi Circle, Ahmedabad",9000.0,721.0,2.0,2.0,Furnished,Owner,"Ganesh Malabar County 3, Vaishnodevi Circle, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in VandeMatram Prime, Gota, Ahmedabad",6200.0,1242.0,2.0,2.0,Semi-Furnished,Owner,"Vandematram Prime, Gota, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Binori Gracia, Bopal, Ahmedabad",7800.0,1465.0,3.0,3.0,Semi-Furnished,Owner,"Binori Gracia, Bopal, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Saanvi Sky Sol, South Bopal, Bopal, Ahmedabad",5800.0,1280.0,2.0,2.0,Furnished,Owner,"Saanvi Sky Sol, South Bopal, Bopal, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Thaltej, Ahmedabad",125.0,1102.0,3.0,3.0,Furnished,Owner,"Thaltej, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Nana Chiloda, Ahmedabad",7500.0,204.0,3.0,3.0,Unfurnished,Owner,"Nana Chiloda, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Bopal, Ahmedabad",120.0,1333.0,3.0,3.0,Semi-Furnished,Owner,"Bopal, Ahmedabad",Ahmedabad,MagicBricks
"1 BHK Flat for Sale in Satyam Sarjan, Changodar, Ahmedabad",2200.0,801.0,1.0,1.0,Semi-Furnished,Owner,"Satyam Sarjan, Changodar, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Anand Vihar, Chandkheda, Ahmedabad",5000.0,905.0,2.0,2.0,Furnished,Owner,"Anand Vihar, Chandkheda, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Drive In Road, Ahmedabad",7000.0,1250.0,3.0,3.0,Semi-Furnished,Owner,"Drive In Road, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Chandkheda, Ahmedabad",9500.0,1050.0,3.0,3.0,Furnished,Owner,"Chandkheda, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Simandhar Elegance, Sabarmati, Ahmedabad",6500.0,9400.0,2.0,2.0,Furnished,Owner,"Simandhar Elegance, Sabarmati, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Surya Kutir, Naranpura, Ahmedabad",130.0,2110.0,3.0,3.0,Unfurnished,Owner,"Surya Kutir, Naranpura, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Galaxy 88, Naroda, Ahmedabad",3300.0,125.0,2.0,2.0,Unfurnished,Owner,"Galaxy 88, Naroda, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in The Festival Residency 2, Vaishnodevi Circle, Ahmedabad",8500.0,176.0,3.0,3.0,Unfurnished,Owner,"The Festival Residency 2, Vaishnodevi Circle, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Madhuram Flora 2, Chandkheda, Ahmedabad",4200.0,123.0,2.0,2.0,Unfurnished,Owner,"Madhuram Flora 2, Chandkheda, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in DB Diwali Elegance, Tragad, Ahmedabad",6300.0,165.0,3.0,3.0,Semi-Furnished,Owner,"Db Diwali Elegance, Tragad, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Shyam Sharan, Nana Chiloda, Ahmedabad",3200.0,7000.0,2.0,2.0,Unfurnished,Owner,"Shyam Sharan, Nana Chiloda, Ahmedabad",Ahmedabad,MagicBricks
"4 BHK Flat for Sale in Hebatpur, Ahmedabad",425.0,3060.0,4.0,3.0,Unfurnished,Owner,"Hebatpur, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Prakalp Binori Aarna, Shilaj Ambli, Ahmedabad",9600.0,963.0,3.0,3.0,Unfurnished,Agent,"Prakalp Binori Aarna, Shilaj Ambli, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Solitaire Sky, Odhav, Ahmedabad",4200.0,116.0,2.0,2.0,Semi-Furnished,Owner,"Solitaire Sky, Odhav, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Aashray Aurum, Ambli, Ahmedabad",9800.0,1750.0,3.0,3.0,Unfurnished,Owner,"Aashray Aurum, Ambli, Ahmedabad",Ahmedabad,MagicBricks
1 BHK Flat for Sale in Ahmedabad,1650.0,120.0,1.0,1.0,Unknown,Owner,Ahmedabad,Ahmedabad,MagicBricks
"1 BHK Flat for Sale in Pravinnagar, Ahmedabad",4200.0,756.0,1.0,1.0,Furnished,Owner,"Pravinnagar, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in New Naroda, Ahmedabad",8000.0,1675.0,3.0,3.0,Furnished,Owner,"New Naroda, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Jagatpur, Ahmedabad",5900.0,625.0,2.0,2.0,Furnished,Owner,"Jagatpur, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Avalon courtyard, Ghodasar, Ahmedabad",4500.0,750.0,2.0,2.0,Unfurnished,Owner,"Avalon Courtyard, Ghodasar, Ahmedabad",Ahmedabad,MagicBricks
"4 BHK Flat for Sale in Sanghavi Manor Ananda, Panchavati Society, Ahmedabad",351.0,2035.0,4.0,3.0,Unfurnished,Owner,"Sanghavi Manor Ananda, Panchavati Society, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Swaminarayan Park Phase 5, Naroda, Ahmedabad",2500.0,990.0,2.0,2.0,Semi-Furnished,Owner,"Swaminarayan Park Phase 5, Naroda, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in R D Sai Sharnam And Sai Platinum, New Naroda, Ahmedabad",3700.0,600.0,2.0,2.0,Semi-Furnished,Owner,"R D Sai Sharnam And Sai Platinum, New Naroda, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Savvy Swaraj, Gota, Ahmedabad",100.0,1730.0,3.0,3.0,Unknown,Owner,"Savvy Swaraj, Gota, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Shree Shyam Hills, New Ranip, Ahmedabad",6000.0,146.0,2.0,2.0,Unfurnished,Owner,"Shree Shyam Hills, New Ranip, Ahmedabad",Ahmedabad,MagicBricks
"1 BHK Flat for Sale in Maninagar, Ahmedabad",2400.0,439.0,1.0,1.0,Semi-Furnished,Owner,"Maninagar, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Nava Naroda, Ahmedabad",6000.0,868.0,3.0,3.0,Furnished,Owner,"Nava Naroda, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Gajanan Dev Home Town 4, Chandkheda, Ahmedabad",6850.0,1197.0,2.0,2.0,Furnished,Owner,"Gajanan Dev Home Town 4, Chandkheda, Ahmedabad",Ahmedabad,MagicBricks
"1 BHK Flat for Sale in Ozone Glitter, Naroda, Ahmedabad",2200.0,472.0,1.0,1.0,Unfurnished,Owner,"Ozone Glitter, Naroda, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Shrinandcity 9, New Maninagar, Ahmedabad",3000.0,1035.0,2.0,2.0,Semi-Furnished,Owner,"Shrinandcity 9, New Maninagar, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Balaji Taj Residency, Nikol, Ahmedabad",3800.0,108.0,2.0,2.0,Unfurnished,Owner,"Balaji Taj Residency, Nikol, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Sarkhej Gandhinagar Highway, Ahmedabad",168.0,1688.0,3.0,3.0,Unfurnished,Owner,"Sarkhej Gandhinagar Highway, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Sundarm Flora, Lambha, Ahmedabad",5500.0,1422.0,3.0,3.0,Furnished,Owner,"Sundarm Flora, Lambha, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Navarangpura, Ahmedabad",9500.0,1280.0,3.0,3.0,Semi-Furnished,Owner,"Navarangpura, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in SURYANSH ELEGANCE, Shilaj, Ahmedabad",125.0,1050.0,3.0,3.0,Furnished,Owner,"Suryansh Elegance, Shilaj, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Bhuyangdev Cross Road, Ahmedabad",110.0,1285.0,3.0,3.0,Unfurnished,Owner,"Bhuyangdev Cross Road, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Saamarth Heaven 4, Chandkheda, Ahmedabad",130.0,215.0,3.0,3.0,Furnished,Owner,"Saamarth Heaven 4, Chandkheda, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Maninagar, Ahmedabad",6800.0,868.0,3.0,3.0,Furnished,Owner,"Maninagar, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Om Aryaman Urbanville, Bhaikakanagar, Ahmedabad",110.0,2250.0,3.0,3.0,Unfurnished,Owner,"Om Aryaman Urbanville, Bhaikakanagar, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Kaival Grand Riviera, Paldi, Ahmedabad",8200.0,1400.0,2.0,2.0,Furnished,Owner,"Kaival Grand Riviera, Paldi, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Shantikunj Bliss, Science City, Ahmedabad",215.0,139.0,3.0,3.0,Furnished,Owner,"Shantikunj Bliss, Science City, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Vasna, Ahmedabad",5200.0,1080.0,2.0,2.0,Semi-Furnished,Owner,"Vasna, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Shahibag, Ahmedabad",9000.0,850.0,2.0,2.0,Furnished,Owner,"Shahibag, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Godrej Green Glades, Jagatpur, Ahmedabad",5500.0,625.0,2.0,2.0,Semi-Furnished,Owner,"Godrej Green Glades, Jagatpur, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in DR Praharsh Bluebell, South Bopal, Bopal, Ahmedabad",8000.0,1795.0,3.0,3.0,Unfurnished,Owner,"Dr Praharsh Bluebell, South Bopal, Bopal, Ahmedabad",Ahmedabad,MagicBricks
2 BHK Flat for Sale in Ahmedabad,2200.0,10000.0,2.0,2.0,Unfurnished,Owner,Ahmedabad,Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Parshwanath Atlantis Park, Sughad, Ahmedabad",4000.0,792.0,2.0,2.0,Furnished,Owner,"Parshwanath Atlantis Park, Sughad, Ahmedabad",Ahmedabad,MagicBricks
"1 BHK Flat for Sale in Adani Aangan, Sarkhej Gandhinagar Highway, Ahmedabad",3750.0,650.0,1.0,1.0,Unfurnished,Agent,"Adani Aangan, Sarkhej Gandhinagar Highway, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Ganesh Suyojan, Sola, Ahmedabad",250.0,2385.0,3.0,3.0,Furnished,Owner,"Ganesh Suyojan, Sola, Ahmedabad",Ahmedabad,MagicBricks
"1 BHK Flat for Sale in Shree Khodiyar Pooja Avenue, Aslali, Ahmedabad",1450.0,657.0,1.0,1.0,Semi-Furnished,Owner,"Shree Khodiyar Pooja Avenue, Aslali, Ahmedabad",Ahmedabad,MagicBricks
"1 BHK Flat for Sale in Godrej Garden City, Chandkheda, Ahmedabad",3300.0,360.0,1.0,1.0,Unfurnished,Owner,"Godrej Garden City, Chandkheda, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Swaminarayan Park Nava Naroda, Ahmedabad",2000.0,900.0,2.0,2.0,Semi-Furnished,Owner,"Swaminarayan Park Nava Naroda, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in New Ranip, Ahmedabad",4500.0,667.0,2.0,2.0,Semi-Furnished,Owner,"New Ranip, Ahmedabad",Ahmedabad,MagicBricks
"4 BHK Flat for Sale in Vaishnodevi Circle, Ahmedabad",330.0,2093.0,4.0,3.0,Furnished,Agent,"Vaishnodevi Circle, Ahmedabad",Ahmedabad,MagicBricks
1 BHK Flat for Sale in Ahmedabad,800.0,300.0,1.0,1.0,Furnished,Owner,Ahmedabad,Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Ghatlodiya, Ahmedabad",6200.0,500.0,2.0,2.0,Semi-Furnished,Owner,"Ghatlodiya, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Vir Savrkar Heights 2, Gota, Ahmedabad",3500.0,450.0,2.0,2.0,Unfurnished,Owner,"Vir Savrkar Heights 2, Gota, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Sagar Samrat Satellite, Shyamal, Ahmedabad",6500.0,972.0,2.0,2.0,Furnished,Owner,"Sagar Samrat Satellite, Shyamal, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Bhakti Residency, D Colony, Ahmedabad",3320.0000000000005,1170.0,2.0,2.0,Unfurnished,Owner,"Bhakti Residency, D Colony, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Saumya Saujanya II, Khokhra, Ahmedabad",5200.0,1140.0,2.0,2.0,Unfurnished,Owner,"Saumya Saujanya Ii, Khokhra, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Kothari Tower, Sabarmati, Ahmedabad",6500.0,1200.0,3.0,3.0,Furnished,Owner,"Kothari Tower, Sabarmati, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Govardhan Galaxy Apartment, Naroda, Ahmedabad",4200.0,130.0,2.0,2.0,Semi-Furnished,Owner,"Govardhan Galaxy Apartment, Naroda, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Viaan Residency, Vatva, Ahmedabad",4800.0,1360.0,2.0,2.0,Furnished,Owner,"Viaan Residency, Vatva, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Ratnanjali Hastinapur The Royal Legacy, Prahlad Nagar, Ahmedabad",199.0,1436.0,3.0,3.0,Unfurnished,Agent,"Ratnanjali Hastinapur The Royal Legacy, Prahlad Nagar, Ahmedabad",Ahmedabad,MagicBricks
"1 BHK Flat for Sale in Raipur, Khadia, Ahmedabad",2000.0,6500.0,1.0,1.0,Unfurnished,Owner,"Raipur, Khadia, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Amara By Pacifica, Sanathal, Ahmedabad",6200.0,808.0,3.0,3.0,Unfurnished,Owner,"Amara By Pacifica, Sanathal, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Shela, Ahmedabad",6100.0,1210.0,2.0,2.0,Unfurnished,Owner,"Shela, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Science City, Ahmedabad",175.0,1606.0,3.0,3.0,Unfurnished,Owner,"Science City, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in B. Nanji India Colony, Hathijan, Ahmedabad",2400.0,1035.0,2.0,2.0,Unfurnished,Owner,"B. Nanji India Colony, Hathijan, Ahmedabad",Ahmedabad,MagicBricks
"1 BHK Flat for Sale in Green Park, Sanathal, Ahmedabad",3500.0,450.0,1.0,1.0,Furnished,Owner,"Green Park, Sanathal, Ahmedabad",Ahmedabad,MagicBricks
"5 BHK Flat for Sale in Sarkhej Gandhinagar Highway, Ahmedabad",651.0,4508.0,5.0,3.0,Furnished,Owner,"Sarkhej Gandhinagar Highway, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Arvind Aavishkaar, Naroda Road, Ahmedabad",3300.0,486.0,2.0,2.0,Unfurnished,Owner,"Arvind Aavishkaar, Naroda Road, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Sankalp Greens, Gota, Ahmedabad",4000.0,1125.0,2.0,2.0,Unfurnished,Owner,"Sankalp Greens, Gota, Ahmedabad",Ahmedabad,MagicBricks
"4 BHK Flat for Sale in Science City, Ahmedabad",361.0,306.0,4.0,3.0,Unfurnished,Owner,"Science City, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Elenza Greenwood, South Bopal, Bopal, Ahmedabad",8500.0,1725.0,3.0,3.0,Unfurnished,Owner,"Elenza Greenwood, South Bopal, Bopal, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Shilp White Elegance and White Business Hub, New Naroda, Ahmedabad",6000.0,1665.0,3.0,3.0,Semi-Furnished,Owner,"Shilp White Elegance And White Business Hub, New Naroda, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Adikara Omkara Skyline, Ambawadi, Ahmedabad",194.0,1388.0,3.0,3.0,Unfurnished,Owner,"Adikara Omkara Skyline, Ambawadi, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Shree Hari Residency, Narolgam, Ahmedabad",9000.0,130.0,3.0,3.0,Furnished,Owner,"Shree Hari Residency, Narolgam, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Maher Homes, Shela, Ahmedabad",8500.0,1075.0,2.0,2.0,Furnished,Owner,"Maher Homes, Shela, Ahmedabad",Ahmedabad,MagicBricks
"4 BHK Flat for Sale in Ganesh Sundarvan Epitome, Satellite, Ahmedabad",600.0,4850.0,4.0,3.0,Furnished,Owner,"Ganesh Sundarvan Epitome, Satellite, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in CP Nagar 1, Ahmedabad",105.0,2070.0,3.0,3.0,Semi-Furnished,Owner,"Cp Nagar 1, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Yogeshwar Akshar Elite, Ghuma, Ahmedabad",5200.0,1170.0,2.0,2.0,Semi-Furnished,Owner,"Yogeshwar Akshar Elite, Ghuma, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Riseonic Namoh, Sabarmati, Ahmedabad",102.0,1040.0,3.0,3.0,Unfurnished,Owner,"Riseonic Namoh, Sabarmati, Ahmedabad",Ahmedabad,MagicBricks
"2 BHK Flat for Sale in Vaishnodevi Circle, Ahmedabad",8000.0,910.0,2.0,2.0,Furnished,Owner,"Vaishnodevi Circle, Ahmedabad",Ahmedabad,MagicBricks
3 BHK Flat for Sale in Ahmedabad,121.0,1500.0,3.0,3.0,Unfurnished,Owner,Ahmedabad,Ahmedabad,MagicBricks
"1 BHK Flat for Sale in Hometown 4, Chandkheda, Ahmedabad",3700.0,8600.0,1.0,1.0,Furnished,Owner,"Hometown 4, Chandkheda, Ahmedabad",Ahmedabad,MagicBricks
"1 BHK Flat for Sale in Siddhi Vinayak Avenue, Vatva, Ahmedabad",1600.0,7500.0,1.0,1.0,Furnished,Owner,"Siddhi Vinayak Avenue, Vatva, Ahmedabad",Ahmedabad,MagicBricks
"4 BHK Flat for Sale in Aman, Thaltej, Ahmedabad",201.0,3447.0,4.0,3.0,Unfurnished,Owner,"Aman, Thaltej, Ahmedabad",Ahmedabad,MagicBricks
"3 BHK Flat for Sale in Rushabhdev Sharan Sapphire, Motera, Ahmedabad",9200.0,1330.0,3.0,3.0,Semi-Furnished,Owner,"Rushabhdev Sharan Sapphire, Motera, Ahmedabad",Ahmedabad,MagicBricks
